视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,3,Who are the members of Ferran’s family?,"多线索推理,人物属性建模","Mom Andrea, Dad Ali and son Ferran.",,模型需要在多人物中识别Ferran一家人相关的人物，并对人物进行持续追踪，对人物之间的关系进行一一对应，才能找到Ferran一家家庭成员以及家庭成员之间的关系。,,,,,,,,,,
,,,,4,"What type of material of earrings is the best for wearing during the first weeks after piercing?
",通用知识推理, 316LVM implant grade steel.,打完耳洞后的12周为heal period， Debbie介绍316LVM implant grade steel是一种可以治愈耳朵的材料，因此打耳洞第一周还处在耳朵的 heal period，可推断打完耳洞第一周后，最适合佩戴的耳钉材料为316LVM implant grade steel,模型需要定位到Ferran到 Debbie店里打耳洞的片段，通过 Debbie的介绍了解到打完耳洞后的12周为heal period，且316LVM implant grade steel是一种可以治愈耳朵的材料，模型从而推断，从而第一周还处在耳朵的 heal period，316LVM implant grade steel是最适合这个周期佩戴的耳钉材料,,,,,,,,,,
,,,,5,"Among the three Ferran called who disagreed with him getting his ears pierced during vote stage?
",多线索推理,Rebecca.,,模型需要定位到举办投票大会决定Ferran是否应该打耳洞的画面，因投票环节有很多人进行投票，模型应该对多片段进行分析，对在片段中找出投出反对票的人进行检索。,,,,,,,,,,
96,https://www.youtube.com/watch?v=OvxhNdXYgYw,21:12,综艺 - 游戏,1,What is Ben Francis’s profession?,人物属性建模,Ben Francis is the CEO of Gymshark.,,视频中出现了许多人物，模型需要在多人物中识别Ben Francis，并对Ben Francis进行长期追踪，对Ben Francis的职业进行判断。,,,,,,,,,,
,,,,2,"What strategy can slow-reacting people use to ensure they don’t miss all the sticks of Reflex Test Device?
","多线索推理,通用知识推理",Locking in the first and last sticks.,mcshnizzle在第一轮游戏中，一个测试棒都没有接到，但在第二轮游戏中，她锁定了第一个和最后一个测试棒，最后成功接到两根测试棒，由此推断，将目光锁定第一和最后一个测试棒上，至少能接住两个，不会六个测试棒都落空,模型需要定位到mcshnizzle接受游戏的片段，通过mcshnizzle第一轮和第二轮的表现，模型可推断，不想六个测试棒都落空的话，要将目光锁定第一和最后一个测试棒上，至少能接住两个，不会六个都落空。,,,,,,,,,,
,,,,3,Is Will a confident person or not?,人物属性建模,Will is confident.,,模型需要定位到will玩儿游戏的片段，通过will在游戏前以及第一第二轮以表现时，都坚定地认为自己是第一个抓到6个测试棒的人，模型可据此推断，他是一个对自己有信心的人。,,,,,,,,,,
,,,,4,"What is the hardest part about catching the Reflex Test Device?
","多线索推理,通用知识推理",Six sticks fall randomly.,通过视频中每个人在游戏中的表现，做好接测试棒的动作，但测试棒却从另一端掉落，从而没抓到的行为可推断，在反应力测试环节中， Reflex Test Device最难的就是测试棒会从顶端随机掉落。,模型需要浏览整个视频，从多个片段中，每个接受测试的人在测试棒掉落时的反应可推断 Reflex Test Device这个游戏设备中，最难的就是测试棒会从顶端没有规律的随机掉落。,,,,,,,,,,
,,,,5,Who was the first person to catch all six sticks of the Reflex Test Device?,多线索推理,David.,,模型需要浏览整个视频，对多个片段中，每个人接到的测试棒数量进行统计，从多片段中找到David是第一个接到6个测试棒的人。,,,,,,,,,,
97,https://www.youtube.com/watch?v=e3Ss5OMp1PI&list=LL&index=120,20:37,探索 - 旅行探险,1,What is the relationship between Ephen and Alan?,"多线索推理,人物属性建模",Colleagues.,,模型需在多人物中识别Ephen and Alan，并对Ephen and Alan进行持续追踪，通过两人的互动对两人之间的同事关系做出判断。,,,,,,,,,,
,,,,2,What do you need most before entering the Amazon Rainforest to sleep well in a treehouse?,"多线索推理,通用知识推理",Bug spray.,lexi科普说昆虫是雨林中最主要的生物，Lexi在亚马逊雨林住树屋时，床上、屋子里以及吃饭的餐盘里都有各种各样的虫子，最后拿出Bug spray才勉强能入睡，由此推断进入Bug spray是保证在亚马逊树屋入睡的最需要的装备。,模型需要对多个片段中，亚马逊树屋内餐厅内到处都是虫子等片段进行观看搜集，通过lexi在树屋中最后用Bug spray进行虫子消除后才能入睡，模型可据此推断在亚马逊树屋入睡的最需要的装备是Bug spray,,,,,,,,,,
,,,,3,What is Osmar’s job at the Amazon Rainforest Treehouse?,"多线索推理,人物属性建模",Tour guide.,,模型需要再多人物中识别 Osmar，并通过 Osmar在 Amazon Treehouse对lexi的照顾以及对当地经典风俗的讲解，模型可对Osmar在 Amazon Treehouse中的Tour guide身份做出推断。,,,,,,,,,,
,,,,4,"What is the most effective long-distance communication device at a 10,000 ft hotel in Cusco Peru?","多模态/多语言推理,通用知识推理",Walkie-talkie.,"在秘鲁高达10,000 ft的酒店中，手机等通讯设备并不能正常通讯，在lexi和Ashten在不同房间沟通时，模型可通过多模态观察到能在高达10,000 ft的酒店还能保持通讯的设备为Walkie-talkie        ","模型需要根据在lexi和Ashten在信号不好，手机不能使用的高达10,000 ft的酒店的不同房间沟通时的设备进行观察，因为视频并未直接提及，需要模型结合视觉与听觉进行推断。",,,,,,,,,,
,,,,5,Which one had a kitchen among the three hotels Lexi explored?,多线索推理,Missile bunker.,,模型需要搜索lexi参观三个不同酒店的片段，通过lexi在每个酒店中的room tour，对多个片段进行对比分析，找到在三个酒店中，Missile bunker是唯一一个带有厨房的酒店。,,,,,,,,,,
98,https://www.youtube.com/watch?app=desktop&v=riMlPcZfwFE&list=LL&index=100,20:11,vlog - 特殊事件,1,What is the relationship between Holland and Tonio? ,人物属性建模,Husband and wife.,,模型需要在多人物中识别到Holland and Tonio，通过Holland and Tonio两人在视频中的互动，以及在Margarita Ville Beach Resort回忆解锁两人度蜜月的场景，模型可判断两人是夫妻关系。,,,,,,,,,,
,,,,2,What license is required before starting the dolphin tour in Florida? ,通用知识推理, Florida boaters license.,Tonio在佛罗里达准备在骑海上摩托寻找海豚时，被海上工作人员告知想要下海，必须先进行一个考试，考试通过后工会人员给他颁发了Boaters license，Tonio才能下海寻找海豚，由此推断，在佛罗里达开启海豚时，必须有Florida boaters license,模型需要定位到Tonio独自一人寻找海豚之旅的片段，通过Tonio在通过海上工作人员测试后，得到Florida boaters license才能下海寻找海豚，模型可推断必须有Florida boaters license，才能在在佛罗里达开启寻找海豚之旅,,,,,,,,,,
,,,,3,What are the Tonio's drinking habits on morning? ,人物属性建模,Drinking iced coffe.,,模型需要定位到Holland and Tonio解锁四年前度蜜月记忆的片段，通过Tonio的自述自己几乎每天早上都会来一杯冰咖啡，模型可知Tonio早上的饮料习惯是和冰咖啡。,,,,,,,,,,
,,,,4,"If you don’t like eating fruit, what can help you quickly replenish vitamins and minerals? ",通用知识推理,AG1.,Tonio说自己平常吃水果的习惯很差，导致身体所需的维生素和矿物质不太够，但自己会来点AG1代替水果，由此推断，不爱吃水果的人们可以通过AG1补充身体内的维生素和矿物质。,模型需要定位到Tonio使用AG1的片段，通过Tonio对自己身体情况的描述，使用AG1代替水果，模型可据此推断，不爱吃水果的人们可以通过AG1补充身体内的维生素和矿物质,,,,,,,,,,
,,,,5,From how many aspects does Tonio review the Margarita Ville Beach Resort? ,多模态/多语言推理,Six aspects.,,Tonio说自己将会从多个方面测评Margarita Ville Beach Resort，同时视频画面中出现了Tonio将会测品度假区的六个不同方面，模型需要结合视觉和听觉才能回答从6个方面对度假区进行测评。,,,,,,,,,,
99,https://www.youtube.com/watch?v=gmxmQRUhyN4,24:01,vlog - 派对,1,Does Kaci like piercing?,人物属性建模,Yes.,,在视频的7分左右，Kaci把头发扎了起来，这是可以清晰地看到她的耳朵上到了很多耳环、耳钉，而且鼻子上也带了鼻钉，可见Kaci很喜欢在自己的身体部位上穿孔,,,,,,,,,,
,,,,2,"If people want to hold parties at their homes, which company can they seek for help?",通用知识推理,Sticky lips.,Kaci的妈妈为她准备生日聚会，因为Kaci的朋友非常多，所以决定在家里举办，并且Kaci的妈妈也不打算请保姆，而是选择请Sticky lips这家公司负责聚会的食物，因此Sticky lips是一家协助举办聚会的公司,根据Kaci的妈妈为她准备生日聚会时选择请Sticky lips这家公司负责聚会的食物，可推断出Sticky lips是一家协助举办聚会的公司，可以为人们提供帮助,,,,,,,,,,
,,,,3,Who is responsible for the food at Kaci's birthday party?,多线索推理,Their friends staring up food business called Stick Lips.,,模型需定位Kaci的妈妈对于Kaci生日派对具体事项的介绍，她说关于食物他们将会邀请专门做食品生意的朋友来负责。,,,,,,,,,,
,,,,4,Is Joel a good father?,人物属性建模,Yes.,,模型需定位多个片段，包括他带其他的孩子出门以方便Kaci母女在家装扮生日派对，以及他会给孩子们买各式各样的礼物来哄孩子开心等。,,,,,,,,,,
,,,,5,What do we usually use to treat pimples on the face when we apply make-up?,通用知识推理,Concealer.,遮瑕通常是掩盖皮肤的暗沉、痘印等等，来展现完美无暇的皮肤。,博主的脸上长了一些小粉刺，在出门之前她在脸上涂了一点遮瑕，把那些粉刺都很好地遮住了，因此化妆时可以用遮瑕盖住脸上的瑕疵,,,,,,,,,,
100,https://www.youtube.com/watch?v=mZs1nYeSPs4,21:05,vlog - 工作,1,Why do Vlogmas videos take longer to upload than usual?,"多线索推理,通用知识推理",The concentrated uploads by creators during the holiday season increase server pressure.,根据Lauren的叙述，这个vlogmas视频（圣诞期间节日视频）上传的非常慢（用了接近一天的时间还没上传完），在平时这种情况是不会出现的，她接着补充道可能是因为大家都在上传，故可以推断出节日期间创作者集中上传增加服务器压力导致视频上传变慢。,模型需提取Lauren对上传时间非常慢和vlogmas期间上传视频很多的信息，去推断出是服务器压力导致她视频上传很慢。,,,,,,,,,,
,,,,2,Why doesn't recommend shopping at Whole Foods on an empty stomach?,"多模态/多语言推理,通用知识推理",Being hungry might lead to impulse buying.,根据Lauren的叙述，她不建议饿着肚子去逛全食超市（她正在做的事），然后结合视频画面她随便拿出一包零食然后说我甚至不确定它是否好吃，但我买了它，可以推断出空腹逛全食超市会有冲动购买的行为。,模型需定位Lauren的购物建议和购买描述，分析她的行为，推断空腹引发冲动购买的行为。,,,,,,,,,,
,,,,3,What is the relationship between Christian and Lauren?,"人物属性建模,多模态/多语言推理",Lovers.,,结合Lauren关于她和Christian之间的描述，Christian的亲戚住在“我们的公寓”，以及晚上Christian给她去买墨西哥椒，以及在视频画面中两个人在卫生间的合影可判断出两人是恋人关系。,,,,,,,,,,
,,,,4,"Including Lauren, how many people went to SeaWorld together?",多线索推理,Five.,,根据Lauren的叙述，她和Christian 以及他的侄女、姐姐和姐姐的丈夫一起去的海洋世界，故可以推断是五人。,,,,,,,,,,
,,,,5,Does Lauren like to eat light meals?,"多线索推理,人物属性建模",Yes.,,根据Lauren对自己饮食习惯的描述，她早餐都吃酸奶，喜欢麦片加酸奶，Christian为她买墨西哥辣椒（通常是一种轻食简餐），可以推断出她是爱吃轻食简餐的。,,,,,,,,,,
