视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,4,Does “stunt” in gymnastics good for teamwork or individual performance? ,通用知识推理, Teamwork.,mini cheer team在和Anna抢夺比赛优势时，由于Anna队伍人手不足，mini cheer team做出stunt 体操动作打败Anna，赢得优势、由此推断，stunt是一个更适合团队的体操动作。,模型需要定位mini cheer team在和Anna抢夺比赛优势的片段，通过mini cheer team利用团队优势，抢夺成功，模型可判断stunt是一个更适合团队的体操动作,,,,,,,,,,
,,,,5,How many judges were there in the challenge between Anna and the mini cheer team? ,多模态/多语言推理,Two.,,模型需要定位到Anna介绍比赛裁判的片段，Anna只说了'他们担任裁判“，具体的人数信息需要模型结合视频画面，运用多模态才能进行分析判断出来。,,,,,,,,,,
94,https://www.youtube.com/watch?v=MqyJZsGFZ3M,28:53,测评 - 服装,1,What factor does the blogger pay great attention to when it comes to clothing?,人物属性建模,Fabric.,,博主在收到快递后，每次首先都会说它的布料软不软，透不透气，检查的都是fabric，因此博主很看重衣服的布料,,,,,,,,,,
,,,,2,Why do clothing ads on TikTok often use stolen content？,"多线索推理,通用知识推理",To mislead consumers into thinking they're buying quality products.,根据vlogger的叙述，36名广告个体中32人穿House of CB裙子，图像是从TikTok创作者如Richelle Zhang哪里盗的，网站用被盗内容虚假呈现低质量裙子为House of CB原版（225美元），故可以判断出此举是误导消费者相信购买的是高质量产品。 ,模型分析视频中呈现的被盗内容的使用，聚焦动机。提取被盗图片/视频与产品差异的描述，推断目的是误导消费者。,,,,,,,,,,
,,,,3,What features in TikTok ads may indicate a fraudulent website?,"多线索推理,通用知识推理","Spelling errors, false claims, stolen images, and fake accounts.",Safiya指出网站有拼写错误，显得匆忙拼凑；网站虚假称裙子为“奥普拉最爱”或“BBC展示”，无依据；广告用House of CB被盗图片，评论图片跨网站重复，名字不同；广告由通用账户或虚假TikTok账户（如Kate Rose）发布，仅循环广告视频。故可以推断出存在拼写错误、虚假声明、被盗图片、虚假账户等特征的网站存在欺诈可能。,模型提取Safiya描述的广告可疑特征，归纳拼写错误、虚假声明、图片及账户问题作为欺诈标志。,,,,,,,,,,
,,,,4,Is the blogger a curious people?,人物属性建模,Yes.,,博主在tiktok刷到了同款但不同价的连衣裙，博主立马买来了这些连衣裙，看看到底哪里不同，并思考为什么有这么多的不同，可见博主是个好奇心很重的人,,,,,,,,,,
,,,,5,What the next brand does the blogger introduce after Infec?,多跳推理,Viola&Lewis.,,模型可以定位到Infec片段，再跟踪视频，找到下一个介绍的品牌。,,,,,,,,,,
95,https://www.youtube.com/watch?v=zx1aLl67tuk,22:20,vlog - 烹饪,1,What is Ashish's marital status?,人物属性建模,Married.,,模型需要定位到品尝辣椒炒肉的片段，Ashish说本来要带妻子一起来参加节目，由此可知他已经结婚了。,,,,,,,,,,
,,,,2,What's the dish that comes after the double chili bullfrog?,多跳推理,Chicken curry.,,模型需要定位到视频中双辣牛蛙的位置，然后再定位之后出现了哪道菜，可以得知结论是咖喱鸡肉。,,,,,,,,,,
,,,,3,What is Mike's pedigree?,人物属性建模,He's of mixed Indian and Chinese descent.,,模型需要定位到Mike说的话，他说他其实有2%的印度混血，再结合之前他说他是中国代表，所以可知他是中印混血儿。,,,,,,,,,,
,,,,4,Why does Indian spice perception differ from Chinese?,"多线索推理,通用知识推理",Unique spice vocabulary.,"视频中Ashish提到印度有专有词汇描述辣度（如""GP""指极端辣），而中文缺乏类似术语。需对比两国语言文化差异（印度用具体词汇量化辣度，中国依赖主观描述）得出此结论。",模型需要定位到Ashish对印度辣度的描述，得知印度对辣度有专业的形容词汇，而Mike的描述只有主观的描述，由此可以推断得出结论。,,,,,,,,,,
,,,,5,Is Hunan cuisine not as famous for its spiciness as Szechuan cuisine?,通用知识推理,Yes.,"视频中Mike指出湖南是中国最辣的省份（""the spiciest Province in China is actually Hunan""），并提到湖南菜常被误认为不如川菜辣，需结合他对湘菜“未被广泛认知”的描述（""little do people know""）推断其认为湖南辣度被低估。所以推理得出结论，湖南菜的辣度没有四川菜出名。",模型需要定位到Mike谈及中国哪些省份的菜更辣时的片段，由他的描述中可以得出结论。,,,,,,,,,,
96,https://www.youtube.com/watch?v=SCObIw5NR24,27:59,测评 - 生活用品,1,Is there membership in the brand Beetles?,"多模态/多语言推理,通用知识推理",Yes.,Beetles的官网页面上有VIP club的字样，是有会员制的,博主在购买beetles的指甲油时，展示了官网页面，上面有VIP club的字样，说明这个品牌是有会员制的,,,,,,,,,,
,,,,2,Is the blogger's mother a conservative people?,人物属性建模,No.,,博主在自己的牙齿上贴了钻之后，直言我妈妈看到后一定会杀了我的，但她给妈妈看了后，妈妈说很漂亮，自己也贴上了钻，对着镜头微笑，可见博主妈妈是一个能接受新事物的人,,,,,,,,,,
,,,,3,How many different colors do the blogger's nails of her right hand have at the begining of the vedio?,多模态/多语言推理,Three.,,博主的右手两个手指的指甲是蓝色的，两个是粉色的，一个是紫色的，共三种颜色,,,,,,,,,,
,,,,4,Does the blogger like bright colors or dark colors？,人物属性建模,Bright colors.,,博主涂的指甲油，穿的毛衣，以及她买来的新一套指甲油的颜色全部是鲜艳明亮的糖果色系，说明博主更喜欢亮色,,,,,,,,,,
,,,,5,"If you want to take some similing photos, which product can you choose to make you more beautiful?",通用知识推理,Tooth gem.,Tooth gem可以在牙齿上粘上钻石，简单易操作，并且使用后用手指就能去掉，非常方便，非常适合拍一些微笑照片的时候使用,博主在牙齿上使用了Tooth gem非常漂亮，而且佩戴也简单易操作，使用后用手指就能去掉，非常方便，非常适合拍一些微笑照片的时候使用,,,,,,,,,,
97,https://www.youtube.com/watch?v=eoM2dA3bJeA,20:34,教学 - 艺术,1,"If you want to be a designer, What softwares you have to master?",通用知识推理,Illustrator and photoshop.,Illustrator和photoshop在当今的科技世界，这两个对设计有很多好处,博主不断强调Illustrator和photoshop的重要性，她一开始并不认为这两个软件有什用，但这是个科技世界，这两个有很多好处,,,,,,,,,,
,,,,2,"For fashion designer, which part is more difficlut to learn? Fabric or fashion history?","多模态/多语言推理,通用知识推理",Fabric.,Fabric课非常枯燥无聊，需要记忆各种面料的质地、用途、优缺点等，非常有挑战性，而时尚历史课不需要你记住时间、地点等，只需要你了解大致的历史框架就可以,Natalia称Fabric课非常枯燥无聊，需要记忆各种面料的质地、用途、优缺点等，非常困难，而时尚历史课不需要你记住时间、地点等，只需要你了解大致的历史框架就可以，因此fashion history是比fabric要简单的,,,,,,,,,,
,,,,3,What career may Natalia pursue in the future？,人物属性建模,Designer.,,Natalia说自己现在是麻省理工设计学院的学生，她也具有丰富的设计知识，以后大概率会从业设计职业,,,,,,,,,,
,,,,4,Does Natalia usually buy expensive or cheap clothes?,人物属性建模,Cheap.,,Natalia为大家提供了一个方法就是到商店里买那些便宜衣服，把他们拆开再缝起来，这样你会清晰地了解它们的结构，我就会用了这样的方法让我自己越来越熟练，推断出她经常买一些便宜的衣服,,,,,,,,,,
,,,,5,How many things did Natalia mention about how to be a fashion designer?,多线索推理,Thirteen.,,"博主共提到13个要点，分别是Construction, drawing rendering, Know your fabric, fashion history, learning skills, commerical pattern, thirfting, create, the willing to learn, know who you are, find your niche以及manifest",,,,,,,,,,
98,https://www.youtube.com/watch?app=desktop&v=cZypFRdPS9M&t=6s,38:25,测评 - 电子产品,1,How many gadgets did the blogger buy?,多线索推理,Twenty-four.,,模型可以识别视频中博主在购买阶段有24个产品的画面旁边都有金钱的下降和博主共介绍了24的产品得出该答案。,,,,,,,,,,
,,,,2,Does the blogger have the sense of humor?,人物属性建模,Yes.,,模型可以通过识别博主在介绍产品时所插入的一些诙谐的评价和把买到的产品凭质量分在宝箱或垃圾箱里看出博主是有幽默感的。,,,,,,,,,,
,,,,3,What would happen if you use the 34$ smart glasses?,"多模态/多语言推理,通用知识推理",People in your vicinity will be influenced by loud music.,视频中的34$的智能眼镜配备了一个声音很大的micro loudspeaker，声音很大。,模型可以通过视频中博主佩戴好智能眼镜之后，音乐声音很大判断出，因此可以判断出如果用该智能眼镜，周围的人都会受到噪音困扰。,,,,,,,,,,
,,,,4,What did the blogger introduce after the TWIST ICE CUBE MAKER?,多跳推理,LED FRAME ART.,,模型可以通过识别视频中博主在介绍完TWICE ICE CUBE MAKE后拿起了11$ LED FRAME ART推断出该答案。,,,,,,,,,,
,,,,5,Why was the Cheetos used to testify the vacuum cleaners?,通用知识推理,It's used to simulate the dirt on the ground.,在测试如吸尘器的清洁效果时，常使用奇多零食模拟地面污垢来替代真实污垢，通过观察清洁工具对模拟物的清理情况，直观评估其清洁性能.,模型可以通过识别视频中博主把Cheetos洒在了框住的地上，还放了吸尘器推断出，视频中的Cheetos是用来模仿真实的污垢，以此可以直观的观测出清洁的性能。,,,,,,,,,,
,,,,6,Is the blogger good at golf?,人物属性建模,No.,,模型可以通过识别视频中博主在打高尔夫时，即便用了高尔夫laser（辅助器），也没有近距离把高尔夫打进洞，因此可以推断出博主的高尔夫打得不好。,,,,,,,,,,
99,https://www.youtube.com/watch?v=1RdjvPc72ow,21:37,测评 - 体育用品,1,What is the nature of Brandon and Cameron's relationship?,人物属性建模,Competitive friends.,,视频中两人互相挑战、调侃且共同完成痛苦训练，符合好友间既合作又竞争的相处模式。,,,,,,,,,,
,,,,2,Does Cameron live alone?,人物属性建模,No.,,"视频中 Cameron 提到 ""mom made pancakes""，结合年轻人调侃语气，推测他仍与父母同住，所以并不是独居。",,,,,,,,,,
,,,,3,How does the electronic whistle relate to workout safety?,通用知识推理,Emergency alert device.,"Cameron 说 ""I can't swim"" 时，Brandon 使用电子哨子（""electronic whistle""），暗示其作为紧急呼救工具，符合户外/极限运动安全设备的常见用途。","视频中当 Cameron 说 ""I can't swim"" 时，Brandon 使用电子哨子（""electronic whistle""），暗示其作为紧急呼救工具。",,,,,,,,,,
,,,,4,What is the primary function of anti-chafe products mentioned?,通用知识推理,Prevent skin friction damage.,"Brandon使用 ""bodyglide anti-chafe Bomb"" 后抱怨 ""ripped hair""，说明该产品用于减少运动时皮肤摩擦损伤，而非保湿或清洁。","视频中Brandon使用 ""bodyglide anti-chafe Bomb"" 后抱怨 ""ripped hair""，说明该产品用于减少运动时皮肤摩擦损伤。",,,,,,,,,,
,,,,5,How many sports products are tested in total?,多线索推理,Twenty-four.,,视频中一共测评了24种体育用品，需要召回所有的测评片段，然后一一细数有24种体育用品。,,,,,,,,,,
100,https://www.youtube.com/watch?v=A2scOMnRmQw,21:57,测评 - 体育用品,1,What is Sam’s marital status?,人物属性建模,Married.,,视频中提到 Sam 为妻子购买了纹身枪以避免去纹身店付费，表明他已婚。,,,,,,,,,,
,,,,2,Is Sam a thrifty guy?,人物属性建模,Yes.,,视频中Sam用折扣券购买器材、给子女起名“Deduction 1”和“Deduction 2”等细节，说明他极度节俭。,,,,,,,,,,
,,,,3,How many products are tested?,多线索推理,Twelve.,,视频中一共测评了12种体育用品，需要召回所有的测评片段，然后一一细数有12种体育用品。,,,,,,,,,,
,,,,4,What limits the durability of budget leg extension machines?,通用知识推理,Thin support rods bending.,某腿部伸展机的支撑杆过薄，并预测其易弯曲或断裂，说明耐用性受此限制。,视频中批评某腿部伸展机的支撑杆过薄，并预测其易弯曲或断裂，说明耐用性受此限制。,,,,,,,,,,
