视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,4,Which food should you avoid cooking if you want to eat quickly?,通用知识推理,Spaghetti.,Brittney要求ferren在五分钟内为自己准备好食物，ferren慌忙拿起意大利面，妈妈反驳他说，no，it takes so long，由此可判断想要煮熟意大利面需要很久，想要快速吃到食物时，应该避免选择意大利面。,模型需要定位到Brittney要求ferren在五分钟内为自己准备好食物的片段，通过ferren选择煮意大利面因为耗时太长被妈妈否决，模型推断段，想要快速吃到食物时，应该避免选择意大利面。,,,,,,,,,,
,,,,5,Does Brittney like dogs or not?,人物属性建模,"No, she doesn’t like dogs.",,模型需要对比多个片段中Brittney对待狗的态度进行分析，如她说自己闻到狗恶心了十天，如果不把狗拿走，就打电话给自己爸爸把自己接走，结束挑战等行为，可判定Brittney并不喜欢狗。,,,,,,,,,,
91,https://www.youtube.com/watch?v=56rTqfhlqLI&list=LL&index=29,20:22,街头互动 - 游戏,1,Is Liam good at dancing or not?,人物属性建模,Not good.,,模型需要识别Liam并对Liam 进行持续追踪，通过Liam 在酒馆与陌生人跳舞，陌生人说他跳的简直不能称之为舞蹈，Liam 回应自己已经尽力，模型可推断，Liam 并不擅长跳舞。,,,,,,,,,,
,,,,2,What’s the correct way to wear a cowboy hat in Texas cowboy culture?,通用知识推理,With the brim tilted downward.,Brad and Liam在得克萨斯州时有位当地的女士与他们互动，告诉他们在得克萨斯州应该怎么戴牛仔帽，女士指导他们将帽檐压低并说that‘s better，由此推断，在得克萨斯州的文化中，正确戴牛仔帽的方法应该为压低帽檐,模型需要定位到Brad and Liam在得克萨斯州时与当地的女士互动的片段，通过当地人对他们俩戴牛仔帽的指导以及照做后当地人的反应，模型可推断克萨斯州文化中，正确戴牛仔帽的方法应该为压低帽檐,,,,,,,,,,
,,,,3,What is the relationship between Brad and Liam?,"多线索推理,人物属性建模",They are friends.,,模型需要浏览整个视频，因为Brad人物出现较早，但知道结尾才能知道名字，将brad的人物身份确定，并通过视频中Brad and Liam 的互动，对两人之间的朋友关系进行判断。,,,,,,,,,,
,,,,4,What ingredient makes potatoes extra tasty when baking them?,通用知识推理,Beer.,Dave在制作烤土豆中，在做饭途中加入了啤酒， Liam在品尝后说自己以后做每道菜的时候都要在菜里加入啤酒，由此推断，做烤土豆时，加入啤酒会让土豆变得更好吃。,模型需要定位到Brad and Liam在Dave家吃饭的片段，通过liam吃完加了啤酒的烤土豆后的反应，模型可推断，放一些啤酒会让烤土豆变得更好吃。,,,,,,,,,,
,,,,5, What is Dave's hobby?,人物属性建模,Cooking,,模型需要识别追踪Dave，在农场由Dave掌勺为大家做晚餐，以及Dave做晚餐的手法可以看出他经常做饭，通过Dave与Brad and Liam的对话，说自己喜欢大家围在一块，自己为他们做饭的感觉，模型可对Dave这一人物的爱好进行判断。,,,,,,,,,,
92,https://www.youtube.com/watch?v=9KWX452cEvk,22:34,教学 - 课堂互动,1,Why does the teacher pick up the telephone?,多模态/多语言推理,Because it rings.,,模型需要听觉定位到电话响了，听觉定位到教师接电话这个行为,,,,,,,,,,
,,,,2,"What the characteristics of the ""Fool"" prototype in the field of literature?",通用知识推理,They are not treated seriously but they have moments showing their wits.,本节课，老师就文学中的傻瓜原型和学生讨论，问到罗密欧与朱丽叶中的傻瓜原型你能想到那些人，哪些人不被他人重视却有自己的智慧时刻呢，其中不被他人重视却有自己的智慧时刻就是对傻瓜原型的补充说明，由此得出特点,模型关键需识别出不被他人重视却有自己的智慧时刻就是对傻瓜原型的补充说明，可由此得出答案,,,,,,,,,,
,,,,3,Will the people who like Shakespeare's As You Like It also like Moby Dick?,通用知识推理,No.,As You Like It皆大欢喜是莎翁的四大喜剧之一，而视频中老师对白鲸的评价是“你不会开怀大笑，这是本有点严肃的书”，因此可推断出喜欢As You Like It的人可能不会喜欢Moby Dick,模型需定位到Moby Dick片段，根据As You Like It和Moby Dick的不同特点，推理出答案,,,,,,,,,,
,,,,4,Does the teacher like teaching by examples?,人物属性建模,Yes.,,教师多次引导学生举例子理解术语，并且用例子给学生解释，可见她是个喜欢举例子教学的人,,,,,,,,,,
,,,,5,What English Literature does Shakabe must know a lots?,人物属性建模,Beowulf.,,"当教师提问学生文学作品里的“傻瓜”原型时，Shakabe提到了Unferth,又说到他和贝奥武夫一样，都是一类人，既然她能联想到贝奥武夫，那一定对这个人很熟悉，而贝奥武夫就出自作品贝奥武夫，得出答案",,,,,,,,,,
93,https://www.youtube.com/watch?v=882EGpoJrcY,23:50,教学 - 课堂互动,1,What the second way of the three distictive ways to encourage whole class introduced by Heather Thompsen?,多跳推理,Jigsaw strategy.,,视频首先要定位到Heather Thompsen介绍three distictive ways to encourage whole class的片段，再定位到给出的第二种方法：jigsaw strategy。,,,,,,,,,,
,,,,2,How to boost students' confidence in asking questions in class?,通用知识推理,Have students think of their answers before answering.,视频定位到Jonny讲述教学方法的片段，老师说一些积极频繁的口头提问可能会导致学生们不自信和焦虑，可以让他们在回答问题之前思考好自己的答案，由此推测出在回答问题前想好答案会让学生更自信。,模型定位到Jonny讲述教学方法的片段，Jonny讲到一些积极频繁的口头提问可能会导致学生们不自信和焦虑，可以让他们在回答问题之前思考好自己的答案，由此推测出学生想好答案再回答会更加自信和积极。,,,,,,,,,,
,,,,3,What is Anna's profession?,人物属性建模,Treacher,,模型定位到安娜做示范讲课的位置，学生回答安娜，由此推测出安娜时老师。,,,,,,,,,,
,,,,4,What is the relationship between Sully and Anna?,"人物属性建模,多模态/多语言推理",Teacher and student.,,模型定位到安娜老师在做示范讲课的片段，安娜向sully提问，可以看出他们是师生关系。,,,,,,,,,,
,,,,5,How can teachers give students a good learning experience and future-ready skills?,通用知识推理,Establish student-led classrooms.,视频定位到Robin老师讲述教学的片，老师说到可以为学生提供每天可以领导的机会，并设置轮换机制，由此推断出为了让学生有更好的学习体验和为未来做准备的技能，设置学生为领导的课堂是一个好方法。,视频定位到Robin老师讲述教学的片，老师说到可以为学生提供每天可以领导的机会，并设置轮换机制，由此推断出建立学生为领导的课堂可以让学生更积极和有良好的学习体验。,,,,,,,,,,
94,https://www.youtube.com/watch?v=Ln_O9Ez-Lfs,27:43,vlog - 学习,1,How many learning methods did Nina use in the video?,多线索推理,Five.,,模型可以追踪Nina使用不同学习方式的片段来回答该问题，可以发现Nina分别使用了Rosetta Stone，翻译歌词，看韩国综艺，韩语学习网站和单词书这五种学习方式。,,,,,,,,,,
,,,,2,Is Nina a creative person?,"多线索推理,人物属性建模",Yes.,,在翻译歌词环节，Nina不完全认同网络上给定的英文翻译版本，更喜欢自己想出来的歌词译文，可以看出她不会对网上给出的所有知识都照搬照抄，且喜欢创造出属于自己的版本。,,,,,,,,,,
,,,,3,Does Nina write Korean well?,"人物属性建模,多模态/多语言推理",Yes.,,模型可以定位到Nina说自己韩文写的很不错的片段，再结合后面Nina动手写韩文的画面，通过字体的美观程度以及写字的流畅程度可以看出Nina确实擅长写韩文。,,,,,,,,,,
,,,,4,What is the Rosetta Stone?,通用知识推理,It’s a language-learning app that helps people study different languages.,通过Nina介绍的画面可以知道这个app可以帮助人们学习不同语言的单词，发音以及图片辅助学习等功能，可以判断出这是一款语言学习app。,模型可以定位到该app出现的地方，结合Nina的介绍以及她使用该app的画面可以判断出Rosetta Stone是什么。,,,,,,,,,,
,,,,5,What kind of show is Heart Signal 4?,"多模态/多语言推理,通用知识推理",It’s a romance-themed variety show.,根据Nina所说，她平时会观看韩国综艺或是电视剧来学习里面的韩文，所以该节目应该是其中一种，再看到电视上的节目介绍可知，该节目是Variety Show且主题为Romance。,模型可定位到Nina提到Heart Signal 4的片段，再结合画面中电视上的节目介绍以及节目分类标签即可判断该节目类型为romance-themed variety show。,,,,,,,,,,
95,https://www.youtube.com/watch?v=RS9IkVgOibU,24:41,vlog - 日常（综合）,1,How many items did the vlogger buy from the convenience store?,多线索推理,Three.,,模型可定位到vlogger提到去便利店买东西的片段，然后追踪这个片段中她提到了那几样东西，并进行计数，即可知道在便利店买了3样东西，分别是沙拉，鸡蛋和饼干。,,,,,,,,,,
,,,,2,Does the vlogger have a sweet tooth?,人物属性建模,Yes.,,模型定位到vlogger提到想吃甜品和买了甜品的片段，以及后面吃甜品时的感受，可知道vlogger喜欢甜品。,,,,,,,,,,
,,,,3,Is the vlogger scared of bugs?,"人物属性建模,多模态/多语言推理",Yes.,,模型可定位到vlogger在公园闲逛，突然遇到了虫子，再结合脸部惊恐的表情，可知她害怕虫子。,,,,,,,,,,
,,,,4,What does L-tryptophan do as a supplement?,通用知识推理,It helps improve sleep quality.,视频中vlogger提到，L-tryptophan作为补充剂可以提高人的睡眠质量，对人的精神有调节作用。,模型可定位到vlogger提到自己在吃补充剂的片段，找到关于L-tryptophan的描述，即可知道该补充剂的功效。,,,,,,,,,,
,,,,5,What kind of brand is BR?,"多模态/多语言推理,通用知识推理",It’s an ice cream brand.,视频中vlogger在介绍冰淇淋时，拿出来的糯米糍冰淇淋包装上印着BR的品牌标记，可知BR是一个冰淇淋品牌。,模型可定位到vlogger吃冰淇淋的片段，同时需要追踪包装上印有BR字样，从而判断出这是一个冰淇淋品牌。,,,,,,,,,,
96,https://www.youtube.com/watch?v=kMdRuz9WMHI,26:19,vlog - 旅行,1,What's the relationship between Morgan and Garrett？,人物属性建模,A couple.,,从Morgan口中可得知和她一起同行的男孩叫做Garrett，在视频画面中，二人穿着一样的鞋子，一起敷面膜，牵手，有时二人还会相互依偎，可推断出二人是couple关系。,,,,,,,,,,
,,,,2,What's the main product of the Sunday market in Kalk Bay?,"多模态/多语言推理,通用知识推理",Accessaries.,博主和男友来到Sunday market，并没有提到这里的主卖品是什么，但根据视觉可知，每一个stall里都摆放着手链、项链和耳环等，博主还试了一个臂环，可知Sunday market的主卖品就是饰品,博主需定位到Sunday market片段，并根据视觉可知，每一个stall里都摆放着手链、项链和耳环等，博主还试了一个臂环，可知Sunday market的主卖品就是饰品,,,,,,,,,,
